ano,regiao,sigla_uf,unidade_geografica,localizacao,dependencia,CO_ENTIDADE,IN_ENERGIA_REDE_PUBLICA,IN_AGUA_POTAVEL,IN_COMPUTADOR
2024,Norte,AC,Acre,Urbana,Estadual,12032166,1,1,1
2024,Norte,AC,Acre,Urbana,Estadual,12033359,1,1,1
2024,Norte,AC,Acre,Urbana,Estadual,12033367,1,1,1
2024,Norte,AC,Acre,Urbana,Estadual,12033898,1,1,1
2024,Norte,AC,Acre,Urbana,Estadual,12044636,1,1,1
2024,Norte,AC,Acre,Urbana,Estadual,12044822,1,1,1
2024,Norte,AC,Acre,Urbana,Estadual,12052221,1,1,1
2024,Norte,AC,Acre,Urbana,Estadual,12091260,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12003638,1,0,0
2024,Norte,AC,Acre,Rural,Estadual,12003654,1,0,1
2024,Norte,AC,Acre,Rural,Estadual,12003760,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12003867,1,1,1
2024,Norte,AC,Acre,Urbana,Estadual,12022004,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12027650,1,0,1
2024,Norte,AC,Acre,Rural,Estadual,12027669,1,0,1
2024,Norte,AC,Acre,Rural,Estadual,12028479,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12032247,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12032298,1,0,1
2024,Norte,AC,Acre,Rural,Estadual,12032310,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12007145,0,0,0
2024,Norte,AC,Acre,Rural,Estadual,12007218,0,0,0
2024,Norte,AC,Acre,Urbana,Estadual,12028851,1,0,1
2024,Norte,AC,Acre,Rural,Estadual,12033251,0,0,0
2024,Norte,AC,Acre,Rural,Estadual,12033260,0,0,0
2024,Norte,AC,Acre,Rural,Estadual,12033278,0,0,0
2024,Norte,AC,Acre,Rural,Estadual,12033286,0,0,0
2024,Norte,AC,Acre,Rural,Estadual,12033294,0,0,0
2024,Norte,AC,Acre,Rural,Estadual,12033308,0,0,0
2024,Norte,AC,Acre,Rural,Estadual,12009997,1,0,1
2024,Norte,AC,Acre,Rural,Estadual,12013188,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12013811,1,1,0
2024,Norte,AC,Acre,Rural,Estadual,12014877,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12014915,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12015008,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12031852,1,1,1
2024,Norte,AC,Acre,Urbana,Estadual,12033790,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12007307,1,1,0
2024,Norte,AC,Acre,Rural,Estadual,12007374,1,0,0
2024,Norte,AC,Acre,Urbana,Estadual,12007412,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12007536,1,1,1
2024,Norte,AC,Acre,Urbana,Estadual,12007617,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12007641,0,1,0
2024,Norte,AC,Acre,Rural,Estadual,12007706,0,1,0
2024,Norte,AC,Acre,Urbana,Estadual,12007757,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12007919,1,1,0
2024,Norte,AC,Acre,Rural,Estadual,12007935,1,1,0
2024,Norte,AC,Acre,Rural,Estadual,12007994,0,1,0
2024,Norte,AC,Acre,Rural,Estadual,12008010,0,1,0
2024,Norte,AC,Acre,Rural,Estadual,12008060,0,1,0
2024,Norte,AC,Acre,Rural,Estadual,12008079,1,1,0
2024,Norte,AC,Acre,Rural,Estadual,12008109,0,1,0
2024,Norte,AC,Acre,Rural,Estadual,12008133,1,1,0
2024,Norte,AC,Acre,Rural,Estadual,12008214,0,1,0
2024,Norte,AC,Acre,Rural,Estadual,12008273,0,1,0
2024,Norte,AC,Acre,Rural,Estadual,12008435,1,1,0
2024,Norte,AC,Acre,Rural,Estadual,12008583,1,1,0
2024,Norte,AC,Acre,Rural,Estadual,12008737,1,1,0
2024,Norte,AC,Acre,Rural,Estadual,12008770,1,1,0
2024,Norte,AC,Acre,Rural,Estadual,12008850,0,1,0
2024,Norte,AC,Acre,Rural,Estadual,12008885,0,1,0
2024,Norte,AC,Acre,Rural,Estadual,12008893,0,1,0
2024,Norte,AC,Acre,Rural,Estadual,12018740,0,1,0
2024,Norte,AC,Acre,Rural,Estadual,12019364,1,1,0
2024,Norte,AC,Acre,Rural,Estadual,12020567,0,0,0
2024,Norte,AC,Acre,Rural,Estadual,12025640,0,1,0
2024,Norte,AC,Acre,Rural,Estadual,12025712,0,1,0
2024,Norte,AC,Acre,Rural,Estadual,12025852,0,1,0
2024,Norte,AC,Acre,Rural,Estadual,12025917,0,1,0
2024,Norte,AC,Acre,Rural,Estadual,12025950,1,1,0
2024,Norte,AC,Acre,Rural,Estadual,12026840,0,1,0
2024,Norte,AC,Acre,Rural,Estadual,12026859,1,1,0
2024,Norte,AC,Acre,Rural,Estadual,12026883,1,1,0
2024,Norte,AC,Acre,Rural,Estadual,12027448,1,1,0
2024,Norte,AC,Acre,Rural,Estadual,12028150,1,1,0
2024,Norte,AC,Acre,Rural,Estadual,12030473,0,1,0
2024,Norte,AC,Acre,Urbana,Federal,12030945,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12032204,1,1,0
2024,Norte,AC,Acre,Rural,Estadual,12033650,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12005398,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12005517,1,0,0
2024,Norte,AC,Acre,Rural,Estadual,12005541,0,0,0
2024,Norte,AC,Acre,Rural,Estadual,12005550,0,1,0
2024,Norte,AC,Acre,Urbana,Estadual,12005711,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12005827,1,0,1
2024,Norte,AC,Acre,Urbana,Estadual,12005894,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12005908,0,0,0
2024,Norte,AC,Acre,Rural,Estadual,12005967,1,0,0
2024,Norte,AC,Acre,Rural,Estadual,12006076,0,0,0
2024,Norte,AC,Acre,Rural,Estadual,12006084,0,0,0
2024,Norte,AC,Acre,Rural,Estadual,12006270,0,0,0
2024,Norte,AC,Acre,Rural,Estadual,12006408,0,0,0
2024,Norte,AC,Acre,Rural,Estadual,12006459,0,0,0
2024,Norte,AC,Acre,Rural,Estadual,12023264,0,0,0
2024,Norte,AC,Acre,Rural,Estadual,12023272,0,0,0
2024,Norte,AC,Acre,Rural,Estadual,12023310,0,0,0
2024,Norte,AC,Acre,Rural,Estadual,12023345,0,0,0
2024,Norte,AC,Acre,Rural,Estadual,12027774,0,0,0
2024,Norte,AC,Acre,Rural,Estadual,12027782,1,0,0
2024,Norte,AC,Acre,Rural,Estadual,12028118,0,0,0
2024,Norte,AC,Acre,Rural,Estadual,12029718,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12031755,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12032140,0,0,0
2024,Norte,AC,Acre,Urbana,Federal,12032441,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12033570,1,1,0
2024,Norte,AC,Acre,Rural,Estadual,12098221,0,0,0
2024,Norte,AC,Acre,Rural,Estadual,12017493,1,0,0
2024,Norte,AC,Acre,Urbana,Estadual,12017540,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12017620,1,0,1
2024,Norte,AC,Acre,Rural,Estadual,12017655,1,0,0
2024,Norte,AC,Acre,Rural,Estadual,12017957,0,0,0
2024,Norte,AC,Acre,Rural,Estadual,12017981,1,0,0
2024,Norte,AC,Acre,Rural,Estadual,12018163,1,0,1
2024,Norte,AC,Acre,Rural,Estadual,12018210,1,0,0
2024,Norte,AC,Acre,Rural,Estadual,12019488,1,0,0
2024,Norte,AC,Acre,Rural,Estadual,12029920,0,0,0
2024,Norte,AC,Acre,Rural,Estadual,12029939,0,0,0
2024,Norte,AC,Acre,Urbana,Federal,12030953,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12032484,1,0,0
2024,Norte,AC,Acre,Rural,Estadual,12014036,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12014125,1,1,1
2024,Norte,AC,Acre,Urbana,Estadual,12015326,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12015334,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12015466,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12015539,1,0,1
2024,Norte,AC,Acre,Rural,Estadual,12026689,1,1,1
2024,Norte,AC,Acre,Rural,Estadual,12027200,1,0,1
2024,Norte,AC,Acre,Rural,Estadual,12015342,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13012533,1,1,0
2024,Norte,AM,Amazonas,Rural,Estadual,13103610,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13219200,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13083309,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13099361,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13103431,1,1,0
2024,Norte,AM,Amazonas,Rural,Estadual,13238213,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13014293,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13014781,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13014803,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13103130,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13220209,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13014846,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13220250,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13059203,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13220268,1,0,1
2024,Norte,AM,Amazonas,Rural,Estadual,13004956,1,1,0
2024,Norte,AM,Amazonas,Urbana,Estadual,13004964,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13004972,1,1,0
2024,Norte,AM,Amazonas,Rural,Estadual,13307410,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13019007,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13059548,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13103148,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13106384,1,1,0
2024,Norte,AM,Amazonas,Rural,Estadual,13221205,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13000136,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13000403,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13000411,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13220276,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13038010,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13038680,1,1,0
2024,Norte,AM,Amazonas,Urbana,Estadual,13038699,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13038702,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13038834,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13038923,1,1,0
2024,Norte,AM,Amazonas,Rural,Estadual,13059416,1,1,0
2024,Norte,AM,Amazonas,Rural,Estadual,13222228,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13241230,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13005081,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13093185,1,0,0
2024,Norte,AM,Amazonas,Urbana,Estadual,13106368,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13108956,0,0,0
2024,Norte,AM,Amazonas,Rural,Estadual,13252208,1,0,0
2024,Norte,AM,Amazonas,Urbana,Estadual,13015370,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13015397,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13103156,0,1,0
2024,Norte,AM,Amazonas,Rural,Estadual,13219219,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13090259,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13219227,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13045458,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13045660,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13045717,1,1,0
2024,Norte,AM,Amazonas,Urbana,Estadual,13045750,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13103164,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13108921,0,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13223216,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13304275,1,1,0
2024,Norte,AM,Amazonas,Urbana,Estadual,13048856,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13049720,1,1,0
2024,Norte,AM,Amazonas,Rural,Estadual,13049747,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13102230,1,1,0
2024,Norte,AM,Amazonas,Rural,Estadual,13102249,0,1,0
2024,Norte,AM,Amazonas,Rural,Estadual,13102257,0,1,0
2024,Norte,AM,Amazonas,Urbana,Estadual,13104381,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13226207,1,0,1
2024,Norte,AM,Amazonas,Rural,Estadual,13257200,1,0,0
2024,Norte,AM,Amazonas,Urbana,Estadual,13016318,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13103440,1,1,0
2024,Norte,AM,Amazonas,Rural,Estadual,13223259,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13046535,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13223208,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13008552,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13084461,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13102281,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13105442,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13224220,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13020269,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13020803,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13020811,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13107119,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13220217,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13021010,1,1,0
2024,Norte,AM,Amazonas,Urbana,Estadual,13021028,1,1,0
2024,Norte,AM,Amazonas,Rural,Estadual,13021036,1,1,0
2024,Norte,AM,Amazonas,Rural,Estadual,13021052,1,1,0
2024,Norte,AM,Amazonas,Rural,Estadual,13021354,1,1,0
2024,Norte,AM,Amazonas,Rural,Estadual,13021362,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13220225,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13016776,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13016792,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13018221,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13018302,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13059602,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13103172,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13104390,1,1,1
2024,Norte,AM,Amazonas,Urbana,Federal,13116401,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13223224,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13096613,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13107976,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13223232,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13009010,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13059432,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13078259,1,1,1
2024,Norte,AM,Amazonas,Urbana,Federal,13101153,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13108484,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13110063,1,1,0
2024,Norte,AM,Amazonas,Urbana,Estadual,13055429,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13006614,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13099833,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13103210,1,1,0
2024,Norte,AM,Amazonas,Urbana,Estadual,13108948,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13220314,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13304313,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13050141,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13059262,1,1,1
2024,Norte,AM,Amazonas,Rural,Federal,13101137,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13102265,1,1,0
2024,Norte,AM,Amazonas,Rural,Estadual,13102508,1,1,0
2024,Norte,AM,Amazonas,Urbana,Estadual,13105833,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13260219,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13011413,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13087266,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13103229,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13271210,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13021630,1,1,0
2024,Norte,AM,Amazonas,Rural,Estadual,13021648,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13081268,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13096435,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13101030,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13101579,1,1,1
2024,Norte,AM,Amazonas,Rural,Federal,13106619,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13033611,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13033620,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13035240,1,1,0
2024,Norte,AM,Amazonas,Rural,Estadual,13035320,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13059599,1,1,0
2024,Norte,AM,Amazonas,Urbana,Estadual,13059696,1,1,1
2024,Norte,AM,Amazonas,Rural,Federal,13101145,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13103237,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13105329,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13223275,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13012096,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13106651,1,0,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13035770,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13223283,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13304305,0,1,0
2024,Norte,AM,Amazonas,Rural,Estadual,13003208,1,1,0
2024,Norte,AM,Amazonas,Rural,Estadual,13003216,1,1,0
2024,Norte,AM,Amazonas,Urbana,Estadual,13095234,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13096680,1,1,0
2024,Norte,AM,Amazonas,Rural,Estadual,13103245,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13238205,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13082701,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13101064,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13241222,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13007203,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13102311,1,1,0
2024,Norte,AM,Amazonas,Rural,Estadual,13231200,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13259210,1,0,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13063383,1,1,0
2024,Norte,AM,Amazonas,Rural,Estadual,13103261,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13106376,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13220292,1,1,1
2024,Norte,AM,Amazonas,Urbana,Federal,13324233,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13022644,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13022652,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13022695,1,1,0
2024,Norte,AM,Amazonas,Urbana,Estadual,13022725,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13024205,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13024213,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13024230,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13024264,1,1,1
2024,Norte,AM,Amazonas,Urbana,Federal,13102478,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13102605,1,1,0
2024,Norte,AM,Amazonas,Rural,Estadual,13131850,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13258222,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13270230,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13024990,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13103270,1,1,1
2024,Norte,AM,Amazonas,Rural,Estadual,13220233,1,0,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13025767,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13026470,1,1,1
2024,Norte,AM,Amazonas,Urbana,Federal,13026488,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13026550,1,1,0
2024,Norte,AM,Amazonas,Urbana,Estadual,13026577,1,1,1
2024,Norte,AM,Amazonas,Urbana,Federal,13026844,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13027123,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13027131,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13027158,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13027255,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13027280,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13027310,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13027328,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13027344,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13027549,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13027573,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13027590,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13027620,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13027638,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13027727,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13027786,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13027930,1,0,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13027956,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13027972,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13028006,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13028057,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13028073,1,1,1
2024,Norte,AM,Amazonas,Urbana,Federal,13029916,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13029967,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13029991,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13030019,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13030027,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13030159,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13030221,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13030248,1,1,0
2024,Norte,AM,Amazonas,Urbana,Estadual,13030272,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13030299,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13030310,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13030353,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13030400,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13030426,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13030450,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13030469,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13030485,1,1,0
2024,Norte,AM,Amazonas,Urbana,Estadual,13030566,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13030590,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13030604,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13030680,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13030736,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13030809,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13030833,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13030884,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13030892,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13030906,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13030914,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13030965,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13030990,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13031007,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13031040,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13031058,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13031066,1,0,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13031112,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13031120,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13031139,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13031147,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13031163,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13031198,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13031899,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13055216,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13071670,1,1,0
2024,Norte,AM,Amazonas,Urbana,Estadual,13074369,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13075390,1,1,0
2024,Norte,AM,Amazonas,Urbana,Estadual,13077430,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13078143,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13078615,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13079638,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13080539,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13080547,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13080563,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13080571,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13080580,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13080598,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13082167,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13082175,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13082183,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13083295,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13083694,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13083724,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13083732,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13084232,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13084402,1,1,1
2024,Norte,AM,Amazonas,Urbana,Estadual,13084445,1,1,1
